Word,ID,Meanings,Num_Synonyms,Representativeness,Antonym_Count,Hyponym_Count,Hypernym_Count,Word_Frequency,Zipf_Frequency,Num_Letters,Num_Syllables,Inv_Num_Letters,Inv_Num_Syllables,Syllables_per_Letter,Flesch_Reading_Ease,Sentiment_Positive,Sentiment_Negative,Polarity,Blob_Positive,Blob_Negative,Blob_Polarity,Blob_Polarityabs,SWN_Positive_Avg,SWN_Negative_Avg,SWN_Polarity_Avg,SWN_Polarity_Avg_abs,SWN_Positive_Max,SWN_Negative_Max,SWN_Polarity_Max,SWN_Polarity_Max_abs,GPT_Positive_Score,GPT_Negative_Score,GPT_Polarity,DepSeek_Positive_Score,DeepSeek_Negative_Score,DeepSeek_Negative_Score_Abs,DeepSeek_Polarity,ZMeanings,ZNum_Synonyms,ZRepresentativeness,ZAntonym_Count,ZHyponym_Count,ZHypernym_Count,ZWord_Frequency,ZZipf_Frequency,ZNum_Letters,ZNum_Syllables,ZInv_Num_Letters,ZInv_Num_Syllables,ZSyllables_per_Letter,ZFlesch_Reading_Ease,ZSentiment_Positive,ZSentiment_Negative,ZPolarity,ZBlob_Positive,ZBlob_Negative,ZBlob_Polarity,ZBlob_Polarityabs,ZSWN_Positive_Avg,ZSWN_Negative_Avg,ZSWN_Polarity_Avg,ZSWN_Polarity_Avg_abs,ZSWN_Positive_Max,ZSWN_Negative_Max,ZSWN_Polarity_Max,ZSWN_Polarity_Max_abs,ZGPT_Positive_Score,ZGPT_Negative_Score,ZGPT_Polarity,ZDepSeek_Positive_Score,ZDeepSeek_Negative_Score,ZDeepSeek_Negative_Score_Abs,ZDeepSeek_Polarity
later,1447,12,15,1.25,2,0,0,.000309,5.49,5,2,.2,.5,.4,36.62,0,0,0,0,0,0,0,.083333333,.166666667,-.083333333,.083333333,.125,.25,-.125,.125,.22,.45,.67,0,0,0,0,.718324284211289,.412946476915809,-.391063351657362,1.34523302012596,-.542931728258494,-.841489481565047,1.23601281624679,1.695187696457,-.651771145858808,-.111461569609492,.3789548761975,-.342453951381019,.855079720595422,.111461569609491,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.259011397897189,.463889459704333,-.49711737427363,-.365673975761567,-.295268548659281,.351807136363761,-.5454821005724,-.282790902643101,-.939346454198153,.0660796180155588,-.694907484911554,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
order,1778,24,41,1.708333333,3,159,49,.000309,5.49,5,2,.2,.5,.4,36.62,0,0,0,0,0,0,0,.125,.083333333,.041666667,.041666667,.125,.25,-.125,.125,.2,0,.2,0,0,0,0,2.43470847105685,2.86178029122149,-.0015605041799922,2.30261533924636,2.15164588453393,2.54119610254953,1.23601281624679,1.695187696457,-.651771145858808,-.111461569609492,.3789548761975,-.342453951381019,.855079720595422,.111461569609491,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.00144264410622657,-.0925538992818828,.0609957638425297,-.608008678755241,-.295268548659281,.351807136363761,-.5454821005724,-.282790902643101,-1.00977522386539,-1.38046066638928,-2.02152864675179,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
shit,2322,8,53,6.625,0,2,28,.000302,5.48,4,1,.25,1,.25,121.22,0,1,-.5574,0,.2,-.2,.2,.035714286,.267857143,-.232142857,.232142857,.125,.625,-.5,.5,.15,.85,1,0,-.8,.8,.8,.146196221929436,3.9920112824395,4.1767427720811,-.56953161811483,-.509037670235948,1.09147370935757,1.19560440924669,1.67412543962254,-1.08603506224976,-1.0975726426378,1.13559059065701,1.39443118542922,-.751191060548419,1.0975726426378,-.335638725790563,3.63959490612098,-3.35612548438562,-.239797057959957,2.19194873180076,-1.44104919346416,1.10409198741655,-.553375681762352,1.13957067465313,-1.16153777764333,.499807121314212,-.295268548659281,1.91797290530705,-1.86408825633828,1.44600871701731,-1.18584714803349,1.35189320415319,.236549926593295,-.400241690758841,-3.70880557311871,3.70880557311871,2.63412921729759
thank,2609,1,2,2,0,3,1,.000302,5.48,5,1,.2,1,.2,121.22,1,0,.3612,0,0,0,0,0,0,0,0,0,0,0,0,.78,.22,1,.5,0,0,.5,-.855027887063806,-.811470430237033,.246304944678238,-.56953161811483,-.492090641224675,-.772455081889239,1.19560440924669,1.67412543962254,-.651771145858808,-1.0975726426378,.3789548761975,1.39443118542922,-1.28661465426303,1.0975726426378,2.97836411964322,-.27466087953255,2.06942058547475,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.774148899297463,-.648997251590778,-.125041950351159,-.850343387564949,-.815883130583504,-.6923033762651,-.105946715317105,-.859057442529903,1.03265909648454,-.67326319401358,.236549926593295,2.32970870941703,.349602682080386,-.349602682080386,1.43275692642476
season,2264,6,7,1.166666667,0,58,5,.000302,5.48,6,2,.166666667,.5,.333333333,36.62,0,0,0,0,0,0,0,.3125,.1875,.125,.125,.5,.375,.125,.125,.54,.46,1,0,0,0,0,-.13986780921149,-.340540850562863,-.461882050966931,-.56953161811483,.439995954395345,-.496317483186009,1.19560440924669,1.67412543962254,-.217507229467855,-.111461569609492,-.125468928397939,-.342453951381019,.141181592073113,.111461569609491,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,1.15761673868063,.603000296112227,.433071187765001,-.123339266951859,1.26657519711339,.873862392678191,.333588669938189,-.282790902643101,.187513860477672,.0982249576689996,.236549926593295,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
open,1764,36,28,.777777778,6,30,25,.000302,5.48,4,2,.25,.5,.5,36.62,0,0,0,0,0,0,0,.158333333,.366666667,-.208333333,.208333333,.5,.75,-.25,.25,.7,0,.7,.3,0,0,.3,4.15109265790241,1.63736338406865,-.792369315827964,5.17476229660754,-.0345208579203018,.884370510330143,1.19560440924669,1.67412543962254,-1.08603506224976,-.111461569609492,1.13559059065701,-.342453951381019,1.92592690802465,.111461569609491,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,.204612355217553,1.79935351058754,-1.05523051238979,.361330144851522,1.26657519711339,2.44002816162148,-.985017485827694,.293475637243702,.750944017815584,-1.38046066638928,-.610229538411113,1.23772854934668,.349602682080386,-.349602682080386,.63184206584287
country,604,5,9,1.8,1,113,11,.000302,5.48,7,2,.142857143,.5,.285714286,36.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.51,.07,.58,0,0,0,0,-.282899824781953,-.152169018693195,.0763400656554116,.387850701005565,1.37208255001536,-.0821110851311633,1.19560440924669,1.67412543962254,.216756686923098,-.111461569609492,-.485771652451558,-.342453951381019,-.368745633406989,.111461569609491,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.774148899297463,-.648997251590778,-.125041950351159,-.850343387564949,-.815883130583504,-.6923033762651,-.105946715317105,-.859057442529903,.0818707059768131,-1.15544328881519,-.948941324412876,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
everyone,922,0,0,0,0,0,0,.000295,5.47,8,3,.125,.333333333,.375,-47.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.91,.17,1.08,0,0,0,0,-.998059902634269,-.999842262106701,-1.45334384555003,-.56953161811483,-.542931728258494,-.841489481565047,1.1551960022466,1.65306318278807,.651020603314051,.874649503418815,-.755998695491772,-.921415664809022,.587367923738115,-.874649503418816,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.774148899297463,-.648997251590778,-.125041950351159,-.850343387564949,-.815883130583504,-.6923033762651,-.105946715317105,-.859057442529903,1.49044609932159,-.833989892280784,.462357783927804,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
United,2729,8,10,1.25,3,38,9,.000295,5.47,6,3,.166666667,.333333333,.5,-47.98,1,0,.4215,0,0,0,0,.125,.1875,-.0625,.0625,.25,.25,0,0,.53,.47,1,0,0,0,0,.146196221929436,-.0579831027583612,-.391063351657362,2.30261533924636,.101055374169883,-.220179884482779,1.1551960022466,1.65306318278807,-.217507229467855,.874649503418815,-.125468928397939,-.921415664809022,1.92592690802465,-.874649503418816,2.97836411964322,-.27466087953255,2.42557171546885,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.00144264410622657,.603000296112227,-.404098519409238,-.486841327258404,.225346033264941,.351807136363761,-.105946715317105,-.859057442529903,.152299475644052,.13037029732244,.236549926593295,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
general,1130,10,9,.9,3,4,6,.000295,5.47,7,3,.142857143,.333333333,.428571429,-47.98,0,0,0,.05,0,.05,.05,0,.125,-.125,.125,0,.125,-.125,.125,.03,.64,.67,0,0,0,0,.432260253070362,-.152169018693195,-.688501889947308,2.30261533924636,-.475143612213402,-.427283083510201,1.1551960022466,1.65306318278807,.216756686923098,.874649503418815,-.485771652451558,-.921415664809022,1.16103606445026,-.874649503418816,-.335638725790563,-.27466087953255,-.0639424021516005,.18531943898452,-.183729753955795,.252421037658454,.0446976265047199,-.774148899297463,.185667780211225,-.683155088467318,-.123339266951859,-.815883130583504,-.17024811995067,-.5454821005724,-.282790902643101,-1.60841976603692,.676841071430934,-.694907484911554,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
war,2801,5,3,.6,2,25,16,.000288,5.46,3,1,.333333333,1,.333333333,121.22,0,1,-.5994,0,0,0,0,0,.25,-.25,.25,0,.25,-.25,.25,.85,.15,1,0,-.9,.9,.9,-.282899824781953,-.717284514302199,-.943449208481548,1.34523302012596,-.119256002976667,.263060913247875,1.1147875952465,1.63200092595361,-1.52029897864071,-1.0975726426378,2.39665010971197,1.39443118542922,.141181592073113,1.0975726426378,-.335638725790563,3.63959490612098,-3.6041909480631,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.774148899297463,1.02033281201323,-1.24126822658348,.60366485366123,-.815883130583504,.351807136363761,-.985017485827694,.293475637243702,1.27915979031988,-.898280571587665,.236549926593295,-.400241690758841,-4.2161066050186,4.2161066050186,3.03458664758854
together,2646,7,3,.428571429,0,0,0,.000288,5.46,8,3,.125,.333333333,.375,-47.98,0,0,0,0,0,0,0,.375,0,.375,.375,.375,0,.375,.375,.63,.37,1,.5,0,0,.5,.00316420635897288,-.717284514302199,-1.0891333901369,-.56953161811483,-.542931728258494,-.841489481565047,1.1147875952465,1.63200092595361,.651020603314051,.874649503418815,-.755998695491772,-.921415664809022,.587367923738115,-.874649503418816,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,1.54396986627625,-.648997251590778,1.54929746399732,1.33066897427432,.745960615189164,-.6923033762651,1.21265944044878,.869742177130504,.504443323980247,-.191083099211968,.236549926593295,2.32970870941703,.349602682080386,-.349602682080386,1.43275692642476
whole,2836,8,14,1.75,3,16,5,.000288,5.46,5,1,.2,1,.2,121.22,0,0,0,.2,0,.2,.2,.34375,.03125,.3125,.3125,.75,.125,.625,.625,.48,.52,1,0,0,0,0,.146196221929436,.318760560980975,.0338488458997049,2.30261533924636,-.271779264078125,-.496317483186009,1.1147875952465,1.63200092595361,-.651771145858808,-1.0975726426378,.3789548761975,1.39443118542922,-1.28661465426303,1.0975726426378,-.335638725790563,-.27466087953255,-.0639424021516005,1.46066892981795,-.183729753955795,1.26850317633202,1.10409198741655,1.35079330247844,-.440330993640278,1.27024089493924,.967166913967774,2.30780436096183,-.17024811995067,2.09173021095937,2.02227525690411,-.0237724485240456,.291096995589644,.236549926593295,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
law,1452,7,9,1.285714286,0,129,16,.000288,5.46,3,1,.333333333,1,.333333333,121.22,0,0,0,0,0,0,0,.125,0,.125,.125,.125,0,.125,.125,.2,.77,.97,0,0,0,0,.00316420635897288,-.152169018693195,-.360712480160479,-.56953161811483,1.64323501419573,.263060913247875,1.1147875952465,1.63200092595361,-1.52029897864071,-1.0975726426378,2.39665010971197,1.39443118542922,.141181592073113,1.0975726426378,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.00144264410622657,-.648997251590778,.433071187765001,-.123339266951859,-.295268548659281,-.6923033762651,.333588669938189,-.282790902643101,-1.00977522386539,1.09473048692566,.151871980092854,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
black,277,22,40,1.818181818,2,25,24,.000288,5.46,5,1,.2,1,.2,121.22,0,0,0,0,.166666667,-.166666667,.166666667,.048076923,.528846154,-.480769231,.480769231,.25,.75,-.5,.5,.56,.15,.71,0,0,0,0,2.14864443991592,2.76759437528666,.0917914181393368,1.34523302012596,-.119256002976667,.815336110654335,1.1147875952465,1.63200092595361,-.651771145858808,-1.0975726426378,.3789548761975,1.39443118542922,-1.28661465426303,1.0975726426378,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,1.79600232146747,-1.21525316490577,.868671020679242,-.476954186237883,2.88227788398344,-2.27163094413598,1.94582630844294,.225346033264941,2.44002816162148,-1.86408825633828,1.44600871701731,.257942630144911,-.898280571587665,-.582003556244299,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
area,148,6,10,1.666666667,0,147,10,.000288,5.46,4,3,.25,.333333333,.75,-47.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,.38,.48,0,0,0,0,-.13986780921149,-.0579831027583612,-.0369698534098646,-.56953161811483,1.94828153639865,-.151145484806971,1.1147875952465,1.63200092595361,-1.08603506224976,.874649503418815,1.13559059065701,-.921415664809022,4.60304487659772,-.874649503418816,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.774148899297463,-.648997251590778,-.125041950351159,-.850343387564949,-.815883130583504,-.6923033762651,-.105946715317105,-.859057442529903,-1.36191907220159,-.158937759558527,-1.23120114608101,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
following,1062,30,35,1.166666667,3,48,57,.000288,5.46,9,3,.111111111,.333333333,.333333333,-47.98,0,0,0,0,0,0,0,.275,0,.275,.275,.375,0,.375,.375,.17,.13,.3,0,0,0,0,3.29290056447963,2.29666479561249,-.461882050966931,2.30261533924636,.270525664282614,3.09347129995599,1.1147875952465,1.63200092595361,1.085284519705,.874649503418815,-.96617528452305,-.921415664809022,.141181592073113,-.874649503418816,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,.925804862123257,-.648997251590778,1.10280695350439,.749065677783848,.745960615189164,-.6923033762651,1.21265944044878,.869742177130504,-1.11541837836625,-.962571250894547,-1.73926882508366,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
face,975,22,20,.909090909,2,72,34,.000282,5.45,4,1,.25,1,.25,121.22,0,0,0,0,0,0,0,.0625,.375,-.3125,.3125,.125,.5,-.375,.375,.73,.85,1.58,0,0,0,0,2.14864443991592,.883876056589979,-.680776213705346,1.34523302012596,.677254360553168,1.50568010741241,1.08015181781784,1.61093866911915,-1.08603506224976,-1.0975726426378,1.13559059065701,1.39443118542922,-.751191060548419,1.0975726426378,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.387795771701845,1.85499784381523,-1.52032479564156,.967166913967774,-.295268548659281,1.39591764899262,-1.42455287108299,.869742177130504,.856587172316443,1.35189320415319,1.87365689226848,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
kind,1423,4,6,1.5,1,21,1,.000282,5.45,4,1,.25,1,.25,121.22,1,0,.5267,.6,0,.6,.6,.625,0,.625,.625,.875,0,.875,.875,.79,.37,1.16,.6,0,0,.6,-.425931840352417,-.434726766497697,-.178607252878828,.387850701005565,-.18704411902176,-.772455081889239,1.08015181781784,1.61093866911915,-1.08603506224976,-1.0975726426378,1.13559059065701,1.39443118542922,-.751191060548419,1.0975726426378,2.97836411964322,-.27466087953255,3.0469166387753,4.86160090537376,-.183729753955795,3.97805554612821,3.92914361651476,3.08938237665872,-.648997251590778,2.66552374022964,2.7846772155005,2.82841894288606,-.6923033762651,2.97080098146995,3.17480833667771,1.06787348131816,-.191083099211968,.688165641262313,2.8756987894522,.349602682080386,-.349602682080386,1.8332143567157
maybe,1574,1,6,6,0,0,0,.000282,5.45,5,2,.2,.5,.4,36.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.75,.33,1.08,0,0,0,0,-.855027887063806,-.434726766497697,3.64560252513477,-.56953161811483,-.542931728258494,-.841489481565047,1.08015181781784,1.61093866911915,-.651771145858808,-.111461569609492,.3789548761975,-.342453951381019,.855079720595422,.111461569609491,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.774148899297463,-.648997251590778,-.125041950351159,-.850343387564949,-.815883130583504,-.6923033762651,-.105946715317105,-.859057442529903,.927015941983682,-.319664457825731,.462357783927804,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
working,2868,33,41,1.242424242,2,167,69,.000282,5.45,7,2,.142857143,.5,.285714286,36.62,0,0,0,0,0,0,0,.203125,.09375,.109375,.109375,.375,.25,.125,.125,.85,.15,1,0,0,0,0,3.72199661119102,2.86178029122149,-.397501415617243,1.34523302012596,2.28722211662411,3.92188409606568,1.08015181781784,1.61093866911915,.216756686923098,-.111461569609492,-.485771652451558,-.342453951381019,-.368745633406989,.111461569609491,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,.481498765388296,-.0229984777392757,.363307045500481,-.214214782028496,.745960615189164,.351807136363761,.333588669938189,-.282790902643101,1.27915979031988,-.898280571587665,.236549926593295,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
story,2477,6,16,2.666666667,0,60,11,.000282,5.45,5,2,.2,.5,.4,36.62,0,0,0,0,0,0,0,0,.375,-.375,.375,0,.375,-.375,.375,0,1,1,0,0,0,0,-.13986780921149,.507132392850643,.812854541704268,-.56953161811483,.473890012417891,-.0821110851311633,1.08015181781784,1.61093866911915,-.651771145858808,-.111461569609492,.3789548761975,-.342453951381019,.855079720595422,.111461569609491,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.774148899297463,1.85499784381523,-1.79938136469964,1.33066897427432,-.815883130583504,.873862392678191,-1.42455287108299,.869742177130504,-1.71406292053778,1.8340732989548,.236549926593295,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
president,1966,6,9,1.5,0,3,8,.000282,5.45,9,3,.111111111,.333333333,.333333333,-47.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.78,.22,1,0,0,0,0,-.13986780921149,-.152169018693195,-.178607252878828,-.56953161811483,-.492090641224675,-.289214284158586,1.08015181781784,1.61093866911915,1.085284519705,.874649503418815,-.96617528452305,-.921415664809022,.141181592073113,-.874649503418816,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.774148899297463,-.648997251590778,-.125041950351159,-.850343387564949,-.815883130583504,-.6923033762651,-.105946715317105,-.859057442529903,1.03265909648454,-.67326319401358,.236549926593295,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
per,1847,0,0,0,0,0,0,.000282,5.45,3,1,.333333333,1,.333333333,121.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.65,.35,1,0,0,0,0,-.998059902634269,-.999842262106701,-1.45334384555003,-.56953161811483,-.542931728258494,-.841489481565047,1.08015181781784,1.61093866911915,-1.52029897864071,-1.0975726426378,2.39665010971197,1.39443118542922,.141181592073113,1.0975726426378,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.774148899297463,-.648997251590778,-.125041950351159,-.850343387564949,-.815883130583504,-.6923033762651,-.105946715317105,-.859057442529903,.574872093647486,-.255373778518849,.236549926593295,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
car,366,5,11,2.2,0,83,4,.000282,5.45,3,1,.333333333,1,.333333333,121.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.38,.26,.64,0,0,0,0,-.282899824781953,.0362028131764728,.416269823701065,-.56953161811483,.863671679677172,-.565351882861816,1.08015181781784,1.61093866911915,-1.52029897864071,-1.0975726426378,2.39665010971197,1.39443118542922,.141181592073113,1.0975726426378,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.774148899297463,-.648997251590778,-.125041950351159,-.850343387564949,-.815883130583504,-.6923033762651,-.105946715317105,-.859057442529903,-.375916296860241,-.544681835399816,-.779585431411995,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
five,1045,4,14,3.5,0,0,8,.000282,5.45,4,1,.25,1,.25,121.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.28,.21,.49,0,0,0,0,-.425931840352417,.318760560980975,1.52104153734944,-.56953161811483,-.542931728258494,-.289214284158586,1.08015181781784,1.61093866911915,-1.08603506224976,-1.0975726426378,1.13559059065701,1.39443118542922,-.751191060548419,1.0975726426378,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.774148899297463,-.648997251590778,-.125041950351159,-.850343387564949,-.815883130583504,-.6923033762651,-.105946715317105,-.859057442529903,-.728060145196436,-.70540853366702,-1.2029751639142,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
hope,1252,9,7,.777777778,1,6,19,.000275,5.44,4,1,.25,1,.25,121.22,1,0,.4404,0,0,0,0,.25,.160714286,.089285714,.089285714,.625,.375,.25,.25,1,.47,1.47,.6,0,0,.6,.289228237499899,-.340540850562863,-.792369315827964,.387850701005565,-.441249554190856,.470164112275297,1.03974341081774,1.58987641228468,-1.08603506224976,-1.0975726426378,1.13559059065701,1.39443118542922,-.751191060548419,1.0975726426378,2.97836411964322,-.27466087953255,2.53720117412372,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,.77126361108501,.424143505491032,.273610289884697,-.331054731645894,1.78718977903761,.873862392678191,.773124055193483,.293475637243702,1.80737556282417,.13037029732244,1.56317108843353,2.8756987894522,.349602682080386,-.349602682080386,1.8332143567157
health,1210,2,2,1,2,0,8,.000275,5.44,6,1,.166666667,1,.166666667,121.22,0,0,0,0,0,0,0,.625,0,.625,.625,.625,0,.625,.625,.67,.48,1.15,.6,0,0,.6,-.711995871493343,-.811470430237033,-.603519450435895,1.34523302012596,-.542931728258494,-.289214284158586,1.03974341081774,1.58987641228468,-.217507229467855,-1.0975726426378,-.125468928397939,1.39443118542922,-1.64356371316995,1.0975726426378,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,3.08938237665872,-.648997251590778,2.66552374022964,2.7846772155005,1.78718977903761,-.6923033762651,2.09173021095937,2.02227525690411,.645300863314726,.162515636975881,.659939659095499,2.8756987894522,.349602682080386,-.349602682080386,1.8332143567157
least,1467,3,2,.666666667,1,0,3,.000275,5.44,5,1,.2,1,.2,121.22,0,0,0,0,.3,-.3,.3,0,0,0,0,0,0,0,0,.73,.31,1.04,0,0,0,0,-.56896385592288,-.811470430237033,-.886794248523998,.387850701005565,-.542931728258494,-.634386282537624,1.03974341081774,1.58987641228468,-.651771145858808,-1.0975726426378,.3789548761975,1.39443118542922,-1.28661465426303,1.0975726426378,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,3.37978797467904,-2.11843728591321,1.8103548946911,-.774148899297463,-.648997251590778,-.125041950351159,-.850343387564949,-.815883130583504,-.6923033762651,-.105946715317105,-.859057442529903,.856587172316443,-.383955137132612,.349453855260549,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
within,2857,1,2,2,1,0,0,.000275,5.44,6,2,.166666667,.5,.333333333,36.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.07,.93,1,0,0,0,0,-.855027887063806,-.811470430237033,.246304944678238,.387850701005565,-.542931728258494,-.841489481565047,1.03974341081774,1.58987641228468,-.217507229467855,-.111461569609492,-.125468928397939,-.342453951381019,.141181592073113,.111461569609491,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.774148899297463,-.648997251590778,-.125041950351159,-.850343387564949,-.815883130583504,-.6923033762651,-.105946715317105,-.859057442529903,-1.46756222670245,1.60905592138072,.236549926593295,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
course,608,13,17,1.307692308,1,81,38,.000275,5.44,6,1,.166666667,1,.166666667,121.22,0,0,0,0,0,0,0,.125,.25,-.125,.125,.125,.25,-.125,.125,.51,.47,.98,0,0,0,0,.861356299781752,.601318308785477,-.342035020908523,.387850701005565,.829777621654625,1.78181770611564,1.03974341081774,1.58987641228468,-.217507229467855,-1.0975726426378,-.125468928397939,1.39443118542922,-1.64356371316995,1.0975726426378,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,-.00144264410622657,1.02033281201323,-.683155088467318,-.123339266951859,-.295268548659281,.351807136363761,-.5454821005724,-.282790902643101,.0818707059768131,.13037029732244,.180097962259668,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
important,1299,5,5,1,3,0,0,.000275,5.44,9,3,.111111111,.333333333,.333333333,-47.98,1,0,.2023,.4,0,.4,.4,.375,.075,.3,.3,.875,.25,.625,.625,.69,.16,.85,.5,0,0,.5,-.282899824781953,-.528912682432531,-.603519450435895,2.30261533924636,-.542931728258494,-.841489481565047,1.03974341081774,1.58987641228468,1.085284519705,.874649503418815,-.96617528452305,-.921415664809022,.141181592073113,-.874649503418816,2.97836411964322,-.27466087953255,1.13090624789494,3.16113491759585,-.183729753955795,2.62327936123012,2.51661780196566,1.54396986627625,-.148198232509576,1.21442958112762,.894466501906465,2.82841894288606,.351807136363761,2.09173021095937,2.02227525690411,.715729632981964,-.866135231934225,-.186839805908909,2.32970870941703,.349602682080386,-.349602682080386,1.43275692642476
news,1700,5,7,1.4,0,17,7,.000275,5.44,4,1,.25,1,.25,121.22,0,0,0,0,0,0,0,.3125,.0625,.25,.25,.5,.125,.375,.375,.1,0,.1,0,0,0,0,-.282899824781953,-.340540850562863,-.263589692390242,-.56953161811483,-.254832235066852,-.358248683834394,1.03974341081774,1.58987641228468,-1.08603506224976,-1.0975726426378,1.13559059065701,1.39443118542922,-.751191060548419,1.0975726426378,-.335638725790563,-.27466087953255,-.0639424021516005,-.239797057959957,-.183729753955795,-.0862730085660696,-.308433827132557,1.15761673868063,-.231664735689777,.991184325881161,.60366485366123,1.26657519711339,-.17024811995067,1.21265944044878,.869742177130504,-1.36191907220159,-1.38046066638928,-2.30378846841993,-.400241690758841,.349602682080386,-.349602682080386,-.569530225029963
